gene_id	log2_fold_change	p_value	fdr
YDR141C	-0.216394366807272	0.465295080519814	0.865489965679712
YJL080C	-0.121452466601573	0.465859476400171	0.865901687649574
YOR194C	0.323597057586795	0.466272139397098	0.865901687649574
YOR069W	-0.40475728727916	0.466823683318129	0.865901687649574
YDL051W	0.163963086263012	0.466887608305115	0.865901687649574
YLR300W	0.154134928653218	0.46762517492512	0.866633302905981
YGR092W	0.272159448240382	0.469232996025442	0.867762249610855
YDR176W	0.273387079935646	0.46923299604184	0.867762249610855
YGR246C	0.263718918066979	0.469638242933577	0.867762249610855
YNR030W	-0.280664928791535	0.469873711879325	0.867762249610855
YMR200W	0.390284899203176	0.470229194220358	0.867762249610855
YBL015W	-0.278623143274674	0.470295534329874	0.867762249610855
YMR153W	0.442136495934444	0.47169466065073	0.868490741430667
YEL036C	0.186685045678552	0.472036508700227	0.868490741430667
YOR293W	-0.118878502039142	0.472709637295798	0.868490741430667
YDL171C	-0.139678502759634	0.472779730758029	0.868490741430667
YHL039W	0.221318872493156	0.473462771260535	0.868490741430667
YDR299W	-0.191114109528335	0.474033197336243	0.868490741430667
YLR083C	-0.206747579446601	0.474125645546743	0.868490741430667
YLR129W	0.139914552356365	0.474135467321687	0.868490741430667
YDR050C	-0.0767552829657241	0.474898389732779	0.868490741430667
YEL050C	0.25908014534143	0.475070920671117	0.868490741430667
snR128	0.141883437035506	0.475305323713932	0.868490741430667
YDR091C	-0.164140224082856	0.47553609952616	0.868490741430667
YOR254C	-0.144703103977921	0.476023488200028	0.868490741430667
YOR291W	-0.277993862284692	0.476470380777185	0.868490741430667
YGL103W	-0.0880249614986941	0.476976282303264	0.868490741430667
YLR065C	-0.342331456331491	0.477195173682823	0.868490741430667
YKR068C	-0.304929966738189	0.477246416311723	0.868490741430667
YGR278W	0.355385890042716	0.477580798901811	0.868490741430667
YOL086C	-0.0725133730383669	0.477879067057872	0.868490741430667
YHR098C	-0.191321625214131	0.47788748820036	0.868490741430667
YIL074C	-0.188392040199202	0.477910582180771	0.868490741430667
YHR027C	0.134717744378076	0.478997070437056	0.869839396063267
YDL148C	0.165422723014587	0.480688288780921	0.87170264558242
YMR033W	0.229094995285375	0.480890697097428	0.87170264558242
YDL060W	-0.195376049773157	0.48152950362323	0.87170264558242
snR35	0.255628393247561	0.481570023518998	0.87170264558242
YPR112C	0.184279679731022	0.48191628855839	0.87170264558242
YGR116W	0.12335233804871	0.482136856074941	0.87170264558242
YLR222C	0.243349330675341	0.483005853974898	0.87170264558242
YGR270W	0.215425183257056	0.483042900883873	0.87170264558242
YDR221W	-0.242279692069587	0.483128940544493	0.87170264558242
YOR157C	-0.214845287984333	0.48427808966672	0.873152358671045
YPR114W	-0.337476171598271	0.484625011330561	0.87315462098502
YKL191W	-0.195172195130121	0.485377406591545	0.873886905951706
YOR283W	0.219422663669928	0.486393098248922	0.874290073413973
YDR309C	0.292180618236001	0.486738533410478	0.874290073413973
YOR131C	0.293398655956132	0.486738533457793	0.874290073413973
YMR061W	-0.245394882263858	0.487382925843374	0.874290073413973
YER145C	0.224656125196056	0.487655979476418	0.874290073413973
YER122C	0.193038776451014	0.48782382271789	0.874290073413973
YDR086C	0.202012758785872	0.488024150242954	0.874290073413973
YGR223C	-0.337773389789824	0.490029956635809	0.877261283105636
YKL082C	-0.258790145245686	0.491175843650348	0.877331758970098
YER151C	0.241527808639025	0.491429665276099	0.877331758970098
YDR457W	-0.152250424537326	0.492119051560227	0.877331758970098
YML103C	0.133116101378395	0.492222004095246	0.877331758970098
YMR185W	0.228412383979934	0.492744301078337	0.877331758970098
YAL056W	-0.227203461835966	0.492981409988827	0.877331758970098
YKL213C	-0.223017853697913	0.493013556540084	0.877331758970098
YOR124C	-0.205983788397414	0.493071562876501	0.877331758970098
YLR113W	0.208881194203017	0.49320609053216	0.877331758970098
YDR458C	0.276133144238828	0.493694644730137	0.877331758970098
YKR013W	-0.215313398796682	0.494469702932734	0.877331758970098
YGR020C	0.216261872547015	0.494596171263477	0.877331758970098
YLR450W	-0.211645084662743	0.494610095477798	0.877331758970098
YJR065C	-0.162231640062922	0.494931811770542	0.877331758970098
YJL157C	-0.1897119629705	0.495602187645855	0.877904015423162
YNR015W	-0.229762138767002	0.49608509043016	0.878143614874971
YBR199W	-0.18181727239683	0.49646465310487	0.878200079651892
YNL070W	-0.294277153033178	0.498171323277569	0.880070133400478
YDR345C	0.141847651955647	0.498218642423865	0.880070133400478
YOR207C	-0.154700099454447	0.499039885526106	0.880505786761105
YGR199W	0.25849339418898	0.499162425432266	0.880505786761105
YDR399W	0.135238274525973	0.499966662710401	0.881308995119659
YJL078C	0.343722770135199	0.500784824440226	0.881855097313966
YOL040C	-0.0954961826559799	0.500974689091663	0.881855097313966
YGR271C-A	0.441425337989171	0.501630601577825	0.882394776870186
YOL124C	-0.297820306628238	0.502452304575288	0.882842505580006
YDR483W	-0.108356966887362	0.502584134213796	0.882842505580006
YDR159W	-0.296061672703703	0.503196913089933	0.883122161932905
YLR071C	-0.220982641773769	0.503442562622084	0.883122161932905
YIL157C	0.389569760996851	0.503978999891086	0.883152096500632
YLL027W	0.383286354332394	0.504296719240333	0.883152096500632
YGL163C	-0.386814085366638	0.504517623559914	0.883152096500632
YLR103C	0.344799074180737	0.504889871792317	0.883152096500632
YER090W	-0.173914279459367	0.505960870835863	0.883152096500632
YOL143C	-0.208046057632441	0.506199437943985	0.883152096500632
YKL105C	-0.29614060136225	0.506199998616546	0.883152096500632
YLR257W	-0.224248647392285	0.506256625389119	0.883152096500632
YJR040W	-0.290584352962601	0.507791988865304	0.884191275991924
YGL173C	0.131263960897493	0.50801741759224	0.884191275991924
YGL048C	0.14123250986443	0.508157783473974	0.884191275991924
YIL052C	0.09105965421513	0.508525278878747	0.884191275991924
YAL026C	0.19172718288146	0.508828020985638	0.884191275991924
YLL009C	-0.333477549860027	0.508952539703982	0.884191275991924
YHR032W	-0.207614863914735	0.509733385525208	0.884368663845784
YJR132W	-0.186912001194912	0.509754859287198	0.884368663845784
YGR009C	0.380310219589842	0.510773242990875	0.884982310398608
YDR232W	0.230520683329488	0.510809267047178	0.884982310398608
YNL238W	-0.222398591397123	0.512159874484555	0.885106700536107
YEL015W	0.23437157278537	0.512292911726812	0.885106700536107
YGL115W	-0.104132713764883	0.512568576663381	0.885106700536107
YPR129W	-0.336130726163673	0.512633057357215	0.885106700536107
YCL024W	-0.336130726163673	0.512633057357215	0.885106700536107
YDR164C	0.223040744897636	0.514237504396283	0.886918234563201
YBL061C	0.227830396693941	0.514384486791405	0.886918234563201
YHR115C	-0.223240215377514	0.514914412459879	0.887226334156654
YDR129C	-0.107515385440915	0.516500338818521	0.889234922880317
YDL219W	0.378822497140843	0.51691876526622	0.889234922880317
YNR029C	-0.402064137768692	0.517398566357484	0.889234922880317
YEL060C	-0.331226230894217	0.517488256783083	0.889234922880317
YDR170C	0.122824392022894	0.518171500051085	0.889411176329266
YKR086W	-0.243066639649379	0.518295032286888	0.889411176329266
YLR192C	-0.203378946605636	0.519387613973729	0.890680999930509
YNL322C	-0.267633490115434	0.52050003197161	0.891459555486562
YPL232W	-0.188073387576256	0.520836106601798	0.891459555486562
YMR277W	-0.243042490229935	0.520900357837754	0.891459555486562
YOL092W	0.251477427880271	0.521667168494142	0.891704292925106
YCR088W	-0.195789254368519	0.521749384379773	0.891704292925106
YNL156C	0.178960310872082	0.523026671378271	0.89307415361583
YPL131W	-0.0820278352881118	0.523258015578554	0.89307415361583
YDR225W	0.159806224684412	0.524949609503654	0.893298636376696
YGR162W	-0.10693454649237	0.525573816804295	0.893298636376696
YJL207C	-0.177506187195115	0.526248835975394	0.893298636376696
YLR008C	0.260378752977824	0.52660550412057	0.893298636376696
YPR060C	-0.285038221962804	0.526960709103989	0.893298636376696
YJL008C	0.113327917494639	0.527742491895522	0.893298636376696
YJL055W	0.258885391537255	0.527773753260259	0.893298636376696
YDR381W	-0.163871097704737	0.527780149898708	0.893298636376696
YDR258C	-0.326295078719752	0.5288728480554	0.893298636376696
YLR077W	-0.234444522938701	0.529051593249659	0.893298636376696
YHR010W	0.0936337786463982	0.529346082618936	0.893298636376696
YPL150W	0.303760050582022	0.529627061947909	0.893298636376696
YOL064C	-0.257359976723988	0.52971413163796	0.893298636376696
YIR012W	-0.226054384774213	0.529794140138246	0.893298636376696
YNL023C	0.280534400747345	0.530284193779647	0.893298636376696
YMR176W	0.201949020358775	0.5304710508458	0.893298636376696
YOL112W	0.261885115148317	0.530646004970507	0.893298636376696
YMR105C	0.306105563212838	0.530753570381763	0.893298636376696
YJL176C	0.303202700464106	0.530787792076865	0.893298636376696
YOR212W	-0.213233693919184	0.530830608476866	0.893298636376696
YHL038C	0.302864452997656	0.530845690041345	0.893298636376696
YAL060W	0.246330723153419	0.531408444916889	0.893298636376696
YBR074W	0.259306093823965	0.531523297891597	0.893298636376696
YDR533C	0.301742072443818	0.532344344359638	0.893489577310595
YNR017W	0.301742072443818	0.532344344359638	0.893489577310595
YPL239W	0.217394443542964	0.533707718666839	0.895183065971073
YOR239W	-0.205001407778417	0.534383005913739	0.895528738285067
YBR198C	-0.256858763117567	0.53462285721848	0.895528738285067
YGR229C	0.220852828014839	0.537127708053341	0.897251867879187
YPR164W	0.225342224903029	0.537673145116828	0.897251867879187
YDR301W	-0.280934485240141	0.53773445494353	0.897251867879187
YLR285W	0.236635568334161	0.537843865012366	0.897251867879187
YNL294C	-0.281662328060182	0.537848079880968	0.897251867879187
YJR054W	-0.286248539209039	0.537964193072901	0.897251867879187
YOL066C	-0.329033472680469	0.538137996768396	0.897251867879187
YLR287C	0.204982961968663	0.538714392864226	0.897620419772451
YBR029C	-0.201049042413826	0.53971872450687	0.898683911366402
YLR024C	-0.233791342133367	0.540317900862915	0.898683911366402
YLR372W	-0.135861778484378	0.540567172951063	0.898683911366402
YLR088W	-0.327726343896725	0.540937747764402	0.898683911366402
YCR028C	0.332337984363443	0.541157736445423	0.898683911366402
YMR246W	-0.0978489041874231	0.541793346735801	0.898683911366402
snR52	-0.126595151753851	0.542409088660772	0.898683911366402
YLR241W	-0.256134214640311	0.543361518067796	0.898683911366402
YKR008W	0.220443634626775	0.543617083133731	0.898683911366402
YML125C	0.150520270362527	0.543654520268514	0.898683911366402
YGL171W	-0.187750912900767	0.543876553512127	0.898683911366402
YIL075C	-0.109436301406462	0.544315671356665	0.898683911366402
YOL057W	0.168320034977426	0.544632958447341	0.898683911366402
YNL258C	0.228675888245618	0.544634055144823	0.898683911366402
YKL064W	0.218842545516526	0.544689259026905	0.898683911366402
YML126C	-0.113575674426986	0.545400712746535	0.899270365794874
YDL178W	-0.199569620435192	0.546364876924015	0.900272458649747
YBR073W	-0.179219193900951	0.54765330758442	0.901537104306292
YNL079C	0.166231821531161	0.547846181753823	0.901537104306292
YDL193W	-0.221468702786212	0.548334376872869	0.90175301821671
YCR031C	0.110961886246605	0.549411479780526	0.902044854745122
YBL054W	-0.193687236538389	0.549421741022418	0.902044854745122
YDR012W	0.190411530096665	0.549583147843524	0.902044854745122
YML058W	0.160089723055584	0.551543649995894	0.90422950648105
YLR335W	-0.199772211251733	0.551723016183236	0.90422950648105
YNL099C	0.180741120919784	0.552362287964548	0.90422950648105
YGL224C	-0.387893516703652	0.552639752439321	0.90422950648105
YJL069C	0.17208409555007	0.552760614567699	0.90422950648105
YGR286C	0.371254824010601	0.553061990306106	0.90422950648105
YDR272W	-0.209312107740735	0.553633363361055	0.904578186190184
YEL051W	-0.160218600897232	0.554568044643347	0.905493232126854
YPL125W	-0.184142382041319	0.554910341778452	0.905493232126854
YKL125W	-0.212487478842407	0.556110517657356	0.906865828019678
YLR405W	-0.279777421882825	0.557903347295074	0.90893612753062
YPR074C	-0.0871892480799857	0.558099736262863	0.90893612753062
YLR009W	-0.277126247506303	0.560502421568018	0.91222102494296
YBR055C	-0.249620668603686	0.560838975350917	0.91222102494296
YOR270C	0.0852046172157256	0.561894548550295	0.912886206800786
YLR278C	0.246569593669519	0.562298116796121	0.912886206800786
YNL066W	0.158321272184042	0.562428868128695	0.912886206800786
YEL053C	-0.273016880756857	0.562760237217172	0.912886206800786
YDR508C	-0.132242942225981	0.563507359165631	0.912886206800786
YJR088C	0.199826358376	0.565338900696353	0.912886206800786
YPL128C	-0.381355628323392	0.565407659425649	0.912886206800786
YDR292C	0.173552536634388	0.56619501710121	0.912886206800786
YGR211W	-0.124946600973825	0.566292641213747	0.912886206800786
YDR034C	-0.271827003638887	0.566349954671991	0.912886206800786
YBR025C	0.103959303627486	0.567587236808586	0.912886206800786
YPR119W	-0.243039864816271	0.567788606453649	0.912886206800786
YHR070W	0.24848951016843	0.568041156018153	0.912886206800786
YGL122C	0.230309036457907	0.568523690676221	0.912886206800786
YGL019W	0.218353032356059	0.569496760661482	0.912886206800786
YLR120C	-0.202852035996223	0.569831508690563	0.912886206800786
YPL117C	-0.213049907406218	0.569934343456195	0.912886206800786
YHR108W	-0.216514186471194	0.570185712304913	0.912886206800786
YNL061W	0.18684975529121	0.570604261372635	0.912886206800786
YJR144W	-0.208880617135381	0.570839147236314	0.912886206800786
YCR077C	-0.208880617135381	0.570839147236314	0.912886206800786
YJL091C	0.261381725435782	0.570902197147222	0.912886206800786
YHR052W	0.177867579477599	0.570935987056052	0.912886206800786
YKL184W	0.200750950524357	0.571429306650507	0.912886206800786
YLR384C	-0.120444421940594	0.571679844143299	0.912886206800786
YGR266W	0.217256594853685	0.5717185664092	0.912886206800786
YJR134C	0.203335267334405	0.571811785163729	0.912886206800786
YGL111W	0.229506505049806	0.571842455469496	0.912886206800786
YML124C	0.166214014925556	0.57192049439945	0.912886206800786
YBR001C	0.261594653344275	0.572410383501277	0.912886206800786
YKR043C	0.196523669859467	0.572465539441899	0.912886206800786
YML007W	-0.221693954038259	0.572812604029789	0.912886206800786
YKL074C	0.242309057695441	0.573266376221717	0.912979435428334
YIL043C	-0.117802247887701	0.573593968339179	0.912979435428334
YNL016W	0.165890991873147	0.57515676676268	0.913850421773627
YPL240C	0.115988253573626	0.575497853698512	0.913850421773627
YOR355W	0.189705676240491	0.575528528157199	0.913850421773627
YGL097W	0.190272084413142	0.576095694666659	0.913850421773627
YNL059C	-0.196955953987644	0.57628069083084	0.913850421773627
YDL168W	0.169376364517903	0.576311845560328	0.913850421773627
YNL247W	-0.120298380583511	0.576765486748604	0.913995997193835
YPL006W	0.289632082829576	0.577562517698077	0.914124635514734
YJL196C	-0.198304189861514	0.577591668749912	0.914124635514734
YLR093C	0.287765315839114	0.57793232102812	0.914124635514734
YLR146C	-0.32118227741032	0.579456498034899	0.915927606778875
YOR184W	-0.153939610089108	0.580979298779464	0.915927606778875
YER105C	0.140575356108937	0.581067872466271	0.915927606778875
YDR347W	-0.309474632318106	0.581104707818294	0.915927606778875
YDR429C	-0.112085157880363	0.581511777701796	0.915927606778875
YHL001W	0.17659719896481	0.581576569800367	0.915927606778875
YBR242W	-0.238049712455355	0.581610404304558	0.915927606778875
YOL041C	0.184222926427068	0.582611789059349	0.916530164578302
YIL062C	0.14480684833985	0.583063675163776	0.916530164578302
YDR471W	-0.108163258617539	0.583081541756663	0.916530164578302
YPR004C	-0.235117113457656	0.58483301027993	0.91779464116008
YBR115C	0.165467958793092	0.585305454577237	0.91779464116008
YJR069C	0.189789485018579	0.585382712859924	0.91779464116008
YER082C	0.196492895398197	0.585620253581398	0.91779464116008
YKR095W	0.122193761108401	0.585960540576058	0.91779464116008
YNL110C	0.205809916381022	0.586066015911009	0.91779464116008
YER171W	-0.21611368319819	0.587874226632457	0.919668197972534
YGL070C	-0.182396371802878	0.587990554127332	0.919668197972534
YBR081C	0.188929979414777	0.588455637764626	0.91982607734743
YLR208W	-0.162266301183238	0.588984276348515	0.92008304394332
YNL180C	0.282563723780044	0.589867674948174	0.920893539504998
YOR094W	0.316699902386279	0.590392029694909	0.920896817709096
YNL135C	-0.161021821156783	0.591429351262028	0.920896817709096
YPR176C	-0.264020552009638	0.591789882778683	0.920896817709096
YER025W	-0.12821481347211	0.591807981315706	0.920896817709096
YDR168W	0.156508685740025	0.592005936454555	0.920896817709096
YKL165C	-0.217612038714355	0.592057178131263	0.920896817709096
YJR135W-A	-0.203338324739859	0.592600520823859	0.921174717292964
YEL043W	-0.197874160852961	0.594434182707143	0.922999710235803
YGL215W	-0.239656601870348	0.594505355721952	0.922999710235803
YHR045W	0.164663361900785	0.595044191413757	0.923268812967537
YDR101C	-0.114886833376145	0.595985072668781	0.924161015077557
YBR017C	0.171499359164675	0.597228003208492	0.924445568205967
YNL175C	-0.141621511669621	0.597417461649782	0.924445568205967
YML110C	0.154626392124724	0.59786095379411	0.924445568205967
YKL142W	0.144571875091663	0.597918087697548	0.924445568205967
YLR153C	-0.130220044657989	0.597998439607502	0.924445568205967
YBR276C	-0.189317286696914	0.598413241477643	0.924521007934267
YPL009C	-0.161178379692706	0.600278198410762	0.924830545427697
YPR028W	-0.129084191670778	0.601765897622917	0.924830545427697
YOR195W	-0.166378368621918	0.602384842618978	0.924830545427697
YJR109C	0.158686227358868	0.602443310206121	0.924830545427697
YER130C	-0.160394265507337	0.603076788183377	0.924830545427697
YDR303C	-0.179363846042388	0.603306026828527	0.924830545427697
YFL047W	-0.165486413041417	0.603589405469878	0.924830545427697
YDR430C	0.215072283546931	0.603838843453451	0.924830545427697
YER114C	0.215195582069138	0.603838843496497	0.924830545427697
YPR033C	0.131394119444929	0.604058736451608	0.924830545427697
YLR138W	-0.176481327089966	0.604960276886822	0.924830545427697
YNR050C	-0.118542938498291	0.60497001017971	0.924830545427697
YPL135W	0.206120822734478	0.605437618387643	0.924830545427697
YCR047C	0.204994988858914	0.605437618409058	0.924830545427697
YNL161W	0.203485867743754	0.605563497549307	0.924830545427697
YBL058W	0.181343773272035	0.606059136987754	0.924830545427697
YAL007C	0.192234012714644	0.606243478330793	0.924830545427697
YNL163C	-0.151127626797566	0.607107298059841	0.924830545427697
YER078C	-0.303161723863369	0.607139243408714	0.924830545427697
YOR118W	0.214359789202582	0.607256558589948	0.924830545427697
YOR101W	0.195521937550283	0.607504558304915	0.924830545427697
YNL098C	0.170410587614718	0.607588675237276	0.924830545427697
YBL004W	-0.119043754071727	0.607805857788999	0.924830545427697
YPL273W	-0.143573807107903	0.608068181020329	0.924830545427697
YFR050C	-0.185026819910135	0.60808597113515	0.924830545427697
YJL039C	-0.149670396604417	0.608383096303594	0.924830545427697
YPL170W	0.212904996540834	0.608547604074617	0.924830545427697
YER074W	-0.0790975376276708	0.608865081966057	0.924830545427697
YGR008C	-0.257040017509282	0.609233773955166	0.924834442915114
YGL120C	-0.123465956731663	0.609769916808187	0.924839762044389
YLR320W	-0.304237808245308	0.609969534269973	0.924839762044389
YPR031W	0.177103473624919	0.610604692249016	0.925247422088191
YDR334W	0.143606718875419	0.611451178998148	0.925270088099101
YOR093C	-0.224321317723313	0.61181583393696	0.925270088099101
YNL155W	0.212107046810354	0.613111995465436	0.925270088099101
YOR272W	0.14507196403962	0.613483612686549	0.925270088099101
YGR198W	-0.203889809313146	0.613573901021096	0.925270088099101
YBR154C	-0.203889809313146	0.613573901021096	0.925270088099101
YDR527W	-0.161436355422545	0.61410169881995	0.925270088099101
YOL068C	-0.156263643561622	0.614600508110601	0.925270088099101
YNL301C	0.0924103519186011	0.615222249859423	0.925270088099101
YPR191W	-0.202652692896723	0.615382845521518	0.925270088099101
YJR070C	0.118253874558629	0.615547282346051	0.925270088099101
YDL100C	-0.107967825756321	0.616116767914765	0.925270088099101
YLL039C	-0.111620262521556	0.616387064258004	0.925270088099101
YNL038W	0.224615759406749	0.617820926943212	0.925270088099101
YJR127C	0.181942356154846	0.617960448117994	0.925270088099101
YPR173C	-0.163805895855364	0.618023117062141	0.925270088099101
YJL016W	-0.253872170146634	0.618380017893172	0.925270088099101
YHR163W	-0.133964068863728	0.618427193662125	0.925270088099101
YMR158W	-0.224540329560537	0.618618860885902	0.925270088099101
YLR109W	0.0897944084834801	0.618682857812377	0.925270088099101
YDR120C	0.160283890775776	0.619087577342126	0.925270088099101
YNL081C	0.244941336793177	0.619310253908941	0.925270088099101
YPL040C	0.250000281243813	0.619845792317716	0.925270088099101
YMR054W	-0.188172261980884	0.620225654396685	0.925270088099101
YHR083W	-0.193118923786219	0.621003969535539	0.925270088099101
YOR168W	-0.0782773288235594	0.621074115749937	0.925270088099101
YPR165W	0.133161601515787	0.6210868621387	0.925270088099101
YIL051C	0.136765793257638	0.622173669644578	0.925270088099101
YAL001C	0.172950909482539	0.622490467082403	0.925270088099101
YGR014W	-0.177059821748623	0.622970912140003	0.925270088099101
YEL017C-A	-0.180656773779597	0.622970912180018	0.925270088099101
YPL266W	-0.178634610668261	0.622970912180615	0.925270088099101
YPL154C	0.132574206654212	0.623237721543636	0.925270088099101
YHR021C	0.113323305576267	0.623376490179052	0.925270088099101
YLR133W	-0.256222352481324	0.624699613593918	0.925270088099101
YDR531W	0.242598616208382	0.625339183511411	0.925270088099101
YNL101W	-0.220617152651302	0.62544004079123	0.925270088099101
YDR468C	-0.252544249502325	0.625479678435994	0.925270088099101
YNL154C	0.125864971212216	0.625593702130911	0.925270088099101
YMR074C	-0.163850466744966	0.625958281678509	0.925270088099101
snR58	-0.17446115407493	0.625994077644281	0.925270088099101
YGR130C	0.272373884064258	0.626004188662456	0.925270088099101
YFR010W	-0.170889633142448	0.628586720864416	0.928543892926031
YER127W	-0.15057866114372	0.629115900270438	0.928782445402178
YLR016C	-0.252155365597969	0.630547320473712	0.929928017012174
YBR200W	-0.249283111288289	0.630639147423371	0.929928017012174
YMR120C	-0.0773975706371705	0.631285069537427	0.929928017012174
YDR211W	0.086724472173786	0.631364429602486	0.929928017012174
YKL073W	-0.141739826044246	0.63199649006107	0.930316511593394
YBR056W	0.152054597541267	0.633370273232918	0.931795754331014
YLR348C	0.158682728669629	0.634175055527745	0.932356039708011
YCR002C	0.162405413591932	0.634489323934312	0.932356039708011
YKR092C	0.117548789388198	0.636122501469336	0.933916106344351
YLL034C	0.1270335986932	0.636290427164936	0.933916106344351
YPR133C	0.12975960520932	0.637245495655578	0.934411483780527
YDR214W	0.175433331520776	0.637367769815458	0.934411483780527
YGL189C	-0.097697954252965	0.63810666767923	0.934952112852515
YDL190C	0.159482822927906	0.638585412278361	0.93511116024066
YGR118W	0.063700090272385	0.639032311242385	0.935223417264348
YOR147W	-0.294581638182998	0.640666701815566	0.935314350757125
YBL055C	-0.193376248299012	0.640679128553214	0.935314350757125
YDR046C	0.144100683709942	0.640859577793229	0.935314350757125
YNL259C	-0.194249562433301	0.64096246767108	0.935314350757125
YOL097C	0.104852137586376	0.641487029354651	0.935314350757125
YBL010C	-0.291699084857854	0.641856048933318	0.935314350757125
YGR083C	-0.17367216333811	0.641970168821099	0.935314350757125
YGL200C	0.0852402313637993	0.642444065991869	0.935314350757125
YMR162C	0.144675655785709	0.642783499885908	0.935314350757125
YBL102W	-0.170967806974233	0.642797194344564	0.935314350757125
YGR033C	0.179129310374699	0.644194550553413	0.936807964708071
YKR094C	-0.0523317340528698	0.644828608383599	0.936856443156666
YNR035C	0.160687222001555	0.645997090640767	0.936856443156666
YFR052W	0.164021292834786	0.646140783571925	0.936856443156666
YKL106W	0.197264789717398	0.646305005304985	0.936856443156666
YML012W	0.130736971343197	0.646522241608899	0.936856443156666
YKR089C	0.199364335915892	0.646603365784939	0.936856443156666
YDR353W	0.112564590683012	0.646882570078972	0.936856443156666
YJL168C	-0.167153865265625	0.647919724311191	0.936856443156666
YNL299W	-0.166163609428361	0.647919724311819	0.936856443156666
YNL182C	0.18556918947082	0.648717042944059	0.936856443156666
YDR331W	0.177259206880741	0.648790891685014	0.936856443156666
YLR401C	-0.148898151640808	0.649255908858768	0.936856443156666
YPL111W	-0.161143241522417	0.649425053459964	0.936856443156666
YDL112W	-0.134117499336146	0.65138502875855	0.936856443156666
YNL071W	-0.0976862069247338	0.651628602287744	0.936856443156666
YBR082C	0.131443376605749	0.651837258466671	0.936856443156666
LSR1	0.111045361342182	0.65194250991764	0.936856443156666
YBL028C	-0.174255411351644	0.652755349910704	0.936856443156666
YFR031C-A	0.0614560224273398	0.65278415085818	0.936856443156666
YDR275W	0.234090672254287	0.653033113683044	0.936856443156666
YGL253W	0.0593348645880448	0.653200262183555	0.936856443156666
YIL068C	0.210608836560732	0.653304277706998	0.936856443156666
YLR199C	0.196475138363001	0.653487410206087	0.936856443156666
YCR043C	0.183809772719507	0.653857371650332	0.936856443156666
YKL057C	0.135388776527372	0.653880571561659	0.936856443156666
YJL042W	0.202049045163465	0.654566968612406	0.936856443156666
snR190	-0.140444032934291	0.654914147970554	0.936856443156666
YIL124W	0.14951790977019	0.654927908829995	0.936856443156666
YAL017W	0.201587546435064	0.654983562396941	0.936856443156666
YJL136C	0.062869146440771	0.656586693610464	0.938336667906212
YKL029C	0.110817492039753	0.656761373261355	0.938336667906212
YNL102W	-0.13997906532084	0.657486340316909	0.938841433375077
YPL037C	0.0890286367228298	0.658937318055376	0.939941742027254
YMR157C	-0.206109489703276	0.659141500653065	0.939941742027254
YDR144C	-0.154257443927362	0.659826705042055	0.939941742027254
YBL099W	-0.0855617547619844	0.659952282648316	0.939941742027254
YDR001C	-0.153461871025841	0.660117438779236	0.939941742027254
YDR454C	-0.0735883308655297	0.661623926619075	0.940836960400378
YJL129C	0.146731990436805	0.661926911074383	0.940836960400378
YOL105C	0.214748371588435	0.662590030513948	0.940836960400378
YPL145C	-0.138819579794271	0.663209832273945	0.940836960400378
YMR099C	-0.128982885832081	0.663306588538544	0.940836960400378
YPL028W	-0.0708931494510182	0.66413235132929	0.940836960400378
YLR045C	-0.277258751268062	0.664216264268956	0.940836960400378
YOR206W	0.116598498549595	0.664714488214698	0.940836960400378
YOL039W	-0.0716741850780246	0.665372372369199	0.940836960400378
YBR158W	-0.0874134858599642	0.665821589046178	0.940836960400378
YDR180W	0.22815434793771	0.666252041472644	0.940836960400378
YER049W	0.0976957167148586	0.66631332922878	0.940836960400378
YLR002C	0.0958990904208747	0.666683985290306	0.940836960400378
YMR198W	0.227380476090313	0.666823201739449	0.940836960400378
YKR028W	0.135775946264962	0.666913116364568	0.940836960400378
YGL078C	-0.0823410064553939	0.667122666186259	0.940836960400378
YLR429W	-0.0968278815033502	0.667206699945878	0.940836960400378
YBL091C	0.153998494025017	0.66745044855007	0.940836960400378
YBR036C	-0.123056744956916	0.668342389671593	0.941176602221545
YOL081W	0.109608962224572	0.668779443036682	0.941176602221545
YOR241W	-0.180097317419905	0.669295265736532	0.941176602221545
YDR335W	-0.0789424031120659	0.669479915853032	0.941176602221545
YJR125C	-0.181785471334763	0.669667723128979	0.941176602221545
YOR276W	-0.121378547178787	0.669926971810902	0.941176602221545
YHR099W	-0.110756457230952	0.671120208182994	0.94232887485839
YER100W	0.225674065331484	0.67210988965335	0.942709920441444
YOL016C	-0.167816718622001	0.672456148399965	0.942709920441444
YJL061W	-0.169705667724988	0.672511194234158	0.942709920441444
YJL014W	0.0967817664364521	0.673076912512464	0.942849546792388
YFR019W	-0.155630752022387	0.67401557315664	0.942849546792388
YKL114C	-0.142819750455651	0.674066840390712	0.942849546792388
YJR066W	-0.15215058492471	0.674449011196885	0.942849546792388
YML111W	-0.156106223811551	0.674595482048232	0.942849546792388
YOR301W	-0.165145009372663	0.675063797326549	0.942849546792388
YKR038C	0.143529058637017	0.676089362775905	0.942849546792388
YHR073W	0.148655866305906	0.676307968798045	0.942849546792388
YDL097C	-0.0924152049971078	0.676491067333142	0.942849546792388
YOR145C	-0.114489283962598	0.676670558393486	0.942849546792388
YGL221C	-0.112184110859775	0.676716638295566	0.942849546792388
YKL019W	-0.177521280919035	0.677237135760869	0.942912458330171
